clean_text,labels
tum logon ki lashe b na mile gal sahd ke hi maro tum sab jo jo desh ke khilf bolta ha or mere bharat ka ha kr desh ko galiyan nikalta ha,0
kuch obc jatiya faltu me reservation le rhi jabki unka social and financial status kafi acha haijisko wajah se por obc ko sahi se reservation ni mil raha,0
people like dr manoj shukla realy exist in indiahats of man isiliye india ka hal bura hai aj,0
hindu ekjot ho jao nahi to ye log fyda uthate rhege aur ap fre ke chakar me rote rahoge,1
muslim ko kuch aur samajne ki bhol kabhi mat karna when someone is muslim everything else is irelevant and he wil do jihadi activities no mater what,1
khani smjhne ki bat hai agr ap ka hi koi jmin jbrjsti kbja krega to ap kiya kre ge stem kam na kr rhi ho,0
"ek taraf bolte ho savarn mandir mein jane nhi dete , savarn khud par tumhari chaya nhi padne dete they , tumhara chua pani khada chezein nhi touch karte they aur ab bol rhe ho mangkar chenkar khate they ek bat par tike rho bar bar bdal kyon jate ho",0
under natural law of justicesamne jo ladko k khilaf complaint he unka b interview dikha diya hota,0
dear idiot ap brahmin ho or apki love mariage muslim se house paida hue bache kise shadi karengeane wali generation ka kya kasor unka man agar brahmin se hi shadi ka hua par ma bap ki galti se unhe hamesha dutkara jayegafuture mein jake bacho se poch lo ya bache paida mat karo,0
mujhe to ni problem kisi k ane se but koi bole ga muslim pakistan jae to bura lgega kyoki hmari nani ni h pakistan me jo chale jae 70 year ho gaya aj b prof dena pdta h patriotism ka,0
dar mat kavi apna caste mat chupana khulkar samna karna agar tere sath injustice hota hai to awaj uthana agar ye india me jald band nhi hoga to ek separate desh banayenge tension mat le,0
jab khud pe padti hai tab samajh me ata hai dalito ko bhagwan ka nam le lene par unki jibh ko katwa diya jata tha brahmno k dwara pani pine tak ka adhikar nahi tha pahle chizo par search karo uske bad kisi ko jhuta bolo,0
"ye dono suresh chauhan aur kapil jisko lat mar kar nikala gaya hai , prabhu yeshu me jarur ayenge charo taraf se bhatakane ke bad praise the lord",0
aj desh mein bahut bada 23 november ko jo jaunpur mein hua hai dharm ke thekedaron ko sabak milana chahie logon ko aisi kadi saja milani chahie chalo hamare sath mein karte hain aisi saja inko milani chahie,0
ye kehna ke kya alah insan ka rop nhi lesktasawal ye hai ke kya usko insan ka rop lene ki zrort h jab wo param shaktishali h to wo to sb kch kr skta h bina insani rop lie quran me ata hai kun fayakun jisma arth hai ke khuda hukm deta hai ho aur hojata haiusey bs kehne ki der hoti h,0
es modi government ne hi indian army ko fre hand de rakha hai last year kashmir me 175 jehadi thok diye gaye aj kashmir me koi bhi teror group ka poster boy nahi bana chahata qki 72 hours ke andar wo khuda ko pyara ho jata hai,0
jab khud sikandar ji ko aitraz nahi bat karne mein toh us inspector ko kyu sedhi si bat hai jaise ek hindu bhai ne kaha hai is mein ki hum mein unity kam hai,0
"bharat ka sanvidhan kahatha hay koi b apna dharam chun saktha dhin may then bar b apna religion change karne ka fredom hay maghar is dhesh may har yeak mamlay may dharam pocha jatha hay religious faith kya koi permanent birth mark hay kya jo , marthe dham thak jism may rahegha",0
dharam privartan se kise labh hoga kitana bhi sachai ko roko vah failte jayega sare sansar me jesus ka nam sacha,0
bhai pahle apni galti dekho na hi ham nabi aur uske rasul ke bare mein kuch bolate aur na hi hamen yah din dekhna padta,0
hum ek katar hindu he jab tak he jan tab tak bjp ko hi layenge aur beta thoda ruko yogi ji ko anedi fir pata chalega,0
"jai hind , jai ma bharati , jai akhand bharat , vande matram , jo boule so nihal , jai satsiyakar ,",0
"jin arab walon ki tum log chatate ho vo tumhe asli muslim hi nhi smjhte aur rhi in desho ki bat to ghanta 1 akele israel ka kuch nhi kar sake to india ka ghanta kuch nhi kar sakte aur rhi bat khane ki to uske liye hum mehnat karte hai , pakistan ya congres se funding nhi lete",1
ib oficer matlab inteligence burueu right aise kitne ib oficers ko tu janta hai abey inteligence mein kam karne walo ki sabse basic chez yeh hoti hai kiwoh apne relative ko bhi nahi batate ki woh inteligence mein kam karte hai mohalo walo ko khakh batayengey,0
tereko arab g pe lat marte hain unki ladki ko dekha to luli khatenge hindu k liye temple banake dete hain because we contribute to society,0
abey reporter yeah bat acha nahi laga ki tu bola ki dalit ka shadi kahi se ley jana chahata hai toh nahi jane milta unko toh ish se arakshan ka kya lena dena general log mar raha hai aur benchod inko fre fund me sab chahea kyu be reservation income basis pe hi hona cahea,0
"kitna nafrat fehlaoge christian scholmein mat bhejo apne bachonko japan onchyepe pahunchgaya aur hum kahan hain , iski zimedari lalchi politicianonke sirpe dali",0
"kitne ghar jale kitne log mare kitni maye roi , boht dukh hota h dekh kr ki insan to zinda h par insaniyat nhi salam h us bap ko jisne apne bache k marne par kaha galti kisi ki nhi hoti paristhati kuch esi ho jati h jo insan se esa krwati hai",0
bhai pahle ap bible padho aur pratna me jake dekho tab sachai pata chalegi jesus bles u,0
mahol to midya khrab krhi hai ye ripotar ko dekho jaz bnge hai fesla meryl hai,0
ya randi sali kya lag rahi hai tumhari toh waise behan ke loda nangi nangi dolte ho salo to mari jati nahi hindu,0
"m general se hu or mera bf st sc se , but uske ghr wale ni man rhe shadi k lyr jbki mere ghr wale khush h is shadi s , aj n uske ghr m mujse shadi ko lkr jagda hua n aye din hota h",0
dalit ko samjhna chahiye woh thakuro ke samne thakurai krenge toh late hi padegi na acha goli nhi mari sirf thapad mara,1
modi ji pehle ye sabit karke dikhaiye ki ham indian ghus baithiya hai uske bad apna kanun chalaiye,0
ase admio ko fhasi par latka do jo desh aur kanon ko todne ke bat karte h,0
ye dalan top sala sab jagah jakar kachra karta he sagwan ke per babol ke tre me swarn kon he aur dalit kon he ye poch raha he,0
and chal feku kahinke but ko bot likh rahe ho kisi labadi kahan busines chale raha hai feku chale ek phto share kar,0
"bhominar bharamin toh nhi zamen ki liye bhomiyar pariwaro ka khon bhahaya the pehele 192 me lalu ji ki suport se , adalat se insaf nhi mila to 198 mei repeat hogaya badle ki bhavana se jamen ki lye nhi tha badla",0
lalantop wale bhaiyasidhant mohan ko review ke liye mat bhejiye wo film nahi review kar rha religion review kar rha hai,0
ye kisan hain ue khalistani hain in pochye khujali chal rhi hain qo thandi hina jaruri hain,1
koi dikat nahi yahi to dikat hai isko kuch samajh nahi a rha hai kya bola,0
or ha kashmir alag kar de nato kya tum sab un logo ki jan wapis la skte ho jo kashmir ko bachane me kurban huye the,0
pta ni dalit bhai apne ap ko hindu kyo sabit kerna chahte hainbhaiyo tum garv se dakit kaho or hindu met bolo tum alag ho alag mein hi shan hai nhi to manuvadiyo k sath mil kr nicha hona pdegapta hai na mnuvadiyo k garantho me kya kya ut ptang likha hai choti jat walo k liye,1
ja tu ek hi manushyata mein double paint ho gaya yeah main nahin female hai aisa desh ko aise hi admi ki jarurat hai,0
suno mere bhai pahle itihas per ho uske bad coment mein gyan samajh gaya na ladna ho to cal karna thek hai mesage karna isi per bhosdi ke ki to nahin hate kyon mara bhosdi ke pahle mere ko hi mara gaya tha samajh gaya na pavan ka rul hai marega to mar do phone ka matlab khon parshuram ke bete hain samajh gaya na,0
kha fashe wo wo to sahi bat bol gye pata nhi ap kyo eisa faila rhe ho,0
i believe only nech ki aulad hi apne ap supreme jati ke samajhte hai aur ghamand dikhate hai,0
y did so many people hd gone fr donal truph visitagar kam sey kam log jatey tho unlogonko apni aukat pata chalti,0
jo ladne jata hai maut uske hise bhi likhi jati hai delhi ko jo karbala banane ki taiyari thi uski planing shahen bagh me hui thi sab video me ghoma hai internet par,1
sabhi sikh mahajanonko hrudaya porvak namaskaryou are the real protectors of our hindusthan the great guru govind ji ka aservad ap sab mei hamesha keliye rahegabharat mata ki santana ki jai ho,0
haryana punjab rajasthan up bihar delhi yha yha se kisan aye huye hn jo chutiye bol rhe hn sirf punjab k kisan h bhai sirf punjab k kisan nhi h,0
high court ke jaj unko ab yah kaun bataega kya ya 320 ka agla to unhone teaser se hetalia lekin desh ki majority ke andar jo mesage ya propaganda film dena chahti thi vah to de chuki desh ki majority itni badi bevkuf hai ki vah jhoth ko hi sach mein te hai,0
arif ji ap jaise musalman dobara is sansar me nahi honge agar ho gaye to is duniya ka rukh dusra hi hoga bhagwan apko infinite umar bakshe revolt karna asan nahi haithanks,0
maine mpl ka ad is video me dekha jisme bata rahe hai ki ye to apni akal ke dushman hai ab lagta hai ye is video par perfect baithega,0
ye tumsy kisny keh diyalah nam kisny alah ko de diyabat kise v dharem sy kitna shi sekh milte hai es bat ki haihinduo mai buraiya to haijetna islamic terorust group haiustna kise dusry dharmo k nhi hai,1
hidustan ko mitaney jo bhi aya vo kudh mit gya itihas gwah hey her her maha dev ka nara hoga her jagh or her jagh bhagva hoga sirf dyan rakhna,0
apka last lines best of best haisirjisahi bole or in bato ko jo birodh korega wo to hoga anpar osikshit,0
insalo katmulo ko bharat se lat marke nikalo sale jahil log suar ke paidaes hai agar bharat ka sarkar me hota to sare musulmano ko bharat se khader deta,1
ye pandit pujari log hote hi ese hejatiwad ko khud badhawa dete hebut isko arakshan mukt bharat bhi chaie,1
bilkul muslamano ne start kia hindu ne khatam ki result 36 muslim deaths and 15 hindu,1
hindu muslim to chod hi do sourabh dwivedi tum bas itna bata do ki tumhare family me koi bhi aisa h jo dusre caste se sadi ki ho dusro pe kichar uchalne se phele apne ghar ka kichar saf kar le,0
hindu dharm ke shuru at kab hui or kisne ki coment me btana agar kisi ko pta h,0
par aise chezo par restrictions jrur hona chaiye tum khud hi socho agr koi bole ki kisi jhgade me 3 log mare gye aur koi bole 320 log mare gyetum brain phir completely diferent think krega,0
aise vakil ki jab tak dhang se gand tudai nahi hogi tab tak yeh nahi sudharega yeh lato ka bhot hai pyar ki nahi pitai ki zuban hi samjhega yeh mein 60 sal ke tajurbe se keh sakta hu jhotha yahi vakil hai safed jhot bol raha hai,0
"bhai ghar valon ki dikat hoti hai , dosri jati ki ladki jab ghar ati hai tab use bhut kuch face krna padta hai , humari bat kro ajkal ke ladkon ki jati gayi bhad mai , achi ladki kisi bhi jati se ho agar ladki tyar hai to hum bat krne se piche nhi hate",0
han to nh rah skte hme h tum kese ho tym jaha jyada hote ho waha minority ko mrte ho hm jante h fitrat tumhari hm,1
are bhai ye mera beta h tm mt bolo kuch aj eski ma s puchta hu k ye tegla kaise nikla,0
ye media wale bhadwa giri karna kab band karenge aur ye chutiya bhagwa dhari chasmawala apna dharam sambhalta nahi chutiya humko islam sikhata hai are yar hindu bhaiyon ko ved padhne keliyae do tarah e haq pe ajayenge,0
"agar ek bap ki aulad hai , to modi ji ke 50 meter tak jake dikha khalistani ke dale dur se bhokna asan hai , karne ki aukat hai video sabka samne hai ek ek traced hai",1
gujarat me musalman pregnant women ke pait cher diye thai suwaron ne hoga ek din ye sab ka hisab,0
chomu orginal manusmriti khared wo padh ye third clas translated copies download karna band karde kitna sasta gyan hai tum logo ko,0
abe sali randi news chnl me beth kar jyada bol rahi he tere bap ki himat nahi ki hume india se bahar kar sake india humra he or rahega sali ab boli to gand mar denge teri bta rahe he dhyan rkhna,1
"mai jatiwad nahi chahta hun , apni jati me shadi karni chahiye mai manta hun mai khud jatiwad ke virudh shadi ki hai",0
hindu mai koi jat pat nhi hai asli nechi jat ye log hai sale time bomb hai,1
bengali log bahut ghatiya hote he yr kon hindu kon muslim pata nhi chalta har ek modi birodhiodisha is best,1
bjp htao desh bachaofir hindu dharm wale kehte hai ki ap dusre dharm me kyo jate hojha apko ijat milegi ap wha hi jaogehmare punjab me bhi kuj jgah jat sikh log majbi sikh aur ramdasiyo ke sath bura salok krte hai,0
"is chutiye master ko pata hona chahiye obc cast ka koi ias ban gaya toh uske bache ko reservation ni milega sc , st mein milta h chahe bap doctor ho ya ias",0
"harami kute kis hindu muslim ka bat kar rahe , up logo hamesa hindu muslim karte karte aka desh halt ehatak poshgaya jo dash akraman karte hai ohi dash drohi akela nehi balki jo hindu muslim laraikarta o vi desh ka desh drohi hai",0
"34 savarno ki hatya senari kand avi vi tmhara video pending haiaur rajputo ne nhi bhumiharon ne ranvir sena ka suruat kiya tha , tmhara fact v galat hai , thoda research kr liya karo , mike uthake bas kahani mat sunao galat",0
"esa upay dondo ki khud owaisi jaisa log salam karte fire , vo gadar ko unki pak bejna hoga",1
bhai ji bhura bal saf karo ka nara phle dalit ne diya tha or 75 rajput or bhumihar ko mar diya gya tha tab jake un logo ne ranver sena banaya tha,1
are sis ye ram gupal hain iske wo kon se bhagban hain jinki na jane kitni wife thi inse bada bhi koi shaitan ho sakta hai bhala,0
suno hinduon jo inki ladki k sath shadi karega bhaga k layega usko modi sarkar 15 lakh rupye degi ye aj hi bola hai modi ji ne sachme jao or inki bahu beti bivi ko bhaga lao,1
hahahaha tere jaise jahil log bas yahi sapna dekhte hai ram ram japna praya mal apna,0
puri story hindus ke against chalayi weldone lalantop ap jese dogle logon ki wajah se is desh ko khatra hai reality dono side se dikhayi jati hai smjhe,0
"tumhari ijat ki jarurat nahi hame muslim aur isai bhi hamare bhai hai muslim panch time namaj padta hai imandari se rehta hai aur isai mehnat karte hai konse galat hai sikh , muslim isai sc bc sab bhai hai",0
kapil mishra ka nam 10 bar le diya par tahir husain ka nam only 1 bar wah re dalantop,0
"pakistani bil me ghushkar chuhe ki tarah chu chu karte hai , sher ki dahad hai bharat samjh ja",0
link bhej di hai aise logo ki jo dusre des ka gun gan gate hai mai kisi dusre ko ganda bolne se phale khud apne ghar ki shaf safai karni chahiye,0
muslim to muslim hota hai kuch bhi party na kare magar mamta didi chiye or yha hidhu hijade ke jese aps me ladte hai,1
"nahi baghwan ne samaj ke liye rule nhi banaya , baghwan ne sirf universe banaya uske bad sab naturaly hua hai aur samaj ke lalchi insano ne samaj ke rules banaye apne faide k liye",0
insan acha hona chahiye shadi k liye jab oper vala bhed bhav nhi karta to hum kon h,0
is pe to fir honi chahiye lagta hai ki esi chanel hi logo ko bhadkane ka kam karti haikya propaganda vali documentary banai haihindu ko acused and muslim ko victim dikhane ke alava or nahi hai,1
"sale aj bhi bharat me kuch kute h jo dalito par soshan kar rhe h , sab ka hisab hoga , jay bhim , jay bhim",1
bai jab desh ko angrejo se azad krana tha us time apke yeh sorber kaha the ap gogle se yeh check krna k desh ki azadi k liye sikh logo ne kitne kurbani ki hai aur oh desh me kitne hai,0
lalan top ap log kabhi bhi rishwat nahi lena please rishwat bhi lenge to sach bolne ke liye,0
yeh congres prawaktha ko jota se marna chahiye 320 ho ya 1 mamla ho lekin incident hua hai mater yehi hai or unke pas kya prof hai ki 320 log nahi the,0
hindo ko kbhi muslim or isai se itna khtra nhi rha jhtna khud hindo se h,0
agar koi pucha ki kya banaya hein is desh ko pichla 8 sal se toh ya video dikha do ya bana diya hein desh ko,0
desh ke ander abhi bahut zyada jati bad hai aur sale kuch log bolte ki arakshan khatam karne ki bat karte hai jati bad khatam karte nahi aur arakshan ki bat karte hai jai bhim,0
iske pas tark nahi hai manuwadi mansikta ka gulam hai study nahi hai manusmurti me 8 sal ki ladki 25 sal ka ladka 10 sal ki ladki 30 sal ka ladka aisi vyawastha kanunan hai e brhmanono ki chal hai,1
pawan patel toh fir patelo ko bol arakshan k liye apni betiyo ko sadak par nanga pradarshan na kare or up me obc ki bhek khana chod de,1
patarkar bhai ap apne ladkiyo ko dalit se karo koe nhe rokega dusre par davab mat do samaj kabhi nhe manega,0
